,Unnamed: 0,Produk,Rating,Ulasan,Tanggal,label,Cleaning
1738,2082,Maspion Dispenser Portable MD-10 PAS,5,"alhamdulillah di test berfungsi utk model ok 👍cuma utk gelas/botol yg tinggi  kurang /agak sulit,  semoga awet ajalah👍",5 bulan lalu,1,alhamdulillah di test berfungsi utk model ok cuma utk gelasbotol yg tinggi kurang agak sulit semoga awet ajalah
1739,2083,Maspion Dispenser Portable MD-15 PAS,1,pecah di samping belakang kaitannya.  panel belakang geser bukan akibat pengiriman.  pemasangan tidak rapi.  mesti bongkar ulang sendiri. .  males beli lagi di maspion.  produk. . .  ,5 bulan lalu,1,pecah di samping belakang kaitannya panel belakang geser bukan akibat pengiriman pemasangan tidak rapi mesti bongkar ulang sendiri males beli lagi di maspion produk
1740,2084,Maspion Setrika HA - 110,5,buble wrap nya kurang tebel utk barang elektronik,5 bulan lalu,1,buble wrap nya kurang tebel utk barang elektronik
1741,2085,Maspion Stand Fan 16 Inch F - 412 S,5,"pasangnya gampang,  original,  barangnya berfungsi dengan benar",5 bulan lalu,1,pasangnya gampang original barangnya berfungsi dengan benar
1742,2086,Maspion Stand Fan 16 Inch F - 412 S,5,guuuud,5 bulan lalu,1,guuuud
1743,2087,Maspion Stand Fan 16 Inch F - 412 S,5,"memang mantep kualitas maspion. .  sebelumnya beli merk san*x,  harga mirip tp build quality nya jauh beda",5 bulan lalu,1,memang mantep kualitas maspion sebelumnya beli merk sanx harga mirip tp build quality nya jauh beda
1744,2088,Maspion Kipas dinding Wall Fan 9 Inch MWF-232,5,anginnya kenceng imut kaya marmut pas buat anak kos.  . ,5 bulan lalu,1,anginnya kenceng imut kaya marmut pas buat anak kos
1745,2089,Maspion Setrika EX-1010 Blackberry (Hitam),5,"barangnya cukup kecil,  tapi pas untuk saya.  panas cukup cepat.  kualitasnya cukup ok. ",5 bulan lalu,1,barangnya cukup kecil tapi pas untuk saya panas cukup cepat kualitasnya cukup ok
1746,2090,Maspion Frypan Capsul (NS) - Wajan Stainless Steel Anti Lengket,5,"material produk bagus ukuran produk sesuai produk original kualitas produk bagus
packing aman,  krn saya note minta di bubble & lapis kardus. ",5 bulan lalu,1,material produk bagus ukuran produk sesuai produk original kualitas produk bagus packing aman krn saya note minta di bubble lapis kardus
1747,2091,Maspion Colouris Skyline Saucepan Stainless Steel 16 cm + Tutup Kaca,5,"material produk bagus kualitas produk bagus produk original
packing aman dalam kardus bawaannya. 
dgn harga segini,  bagus lah kualitasnya",5 bulan lalu,1,material produk bagus kualitas produk bagus produk original packing aman dalam kardus bawaannya dgn harga segini bagus lah kualitasnya
1748,2092,Maspion Frypan Wok Capsul 26 cm - Wajan Stainless Steel Anti Lengket,5,"material produk bagus produk original ukuran produk sesuai. 
packing aman,  krn saya note minta di bubble & lapis kardus. ",5 bulan lalu,1,material produk bagus produk original ukuran produk sesuai packing aman krn saya note minta di bubble lapis kardus
1749,2093,Maspion Dispenser Portable MD-19 PAS,1,"jangan perrnah pengiriman pakai j&t,  dari jakut ke jakbar 8 hari!! ini pun baru datang ketika di komplain,  kalau tidak di komplain tidak diantar!",5 bulan lalu,1,jangan perrnah pengiriman pakai jt dari jakut ke jakbar hari ini pun baru datang ketika di komplain kalau tidak di komplain tidak diantar
1750,2094,Maspion Setrika HA - 380,5,"baru aku coba setelah sebulan beli,  licin buat setrika,  padahal pakai suhu rendah dan bahannya katun,  cepat halus.  recommended produk.  pengiriman aman dan produk diterima. . .  ",5 bulan lalu,1,baru aku coba setelah sebulan beli licin buat setrika padahal pakai suhu rendah dan bahannya katun cepat halus recommended produk pengiriman aman dan produk diterima
1751,2095,Maspion Stand Fan 16 Inch F - 412 S,5,kipasnya kenceng banget! ampe tornado dalam rumah!!!,5 bulan lalu,1,kipasnya kenceng banget ampe tornado dalam rumah
1752,2096,Maspion lemari pendingin showcase USG-126,3,ini sepertinya bekas.  sangat kecewa,5 bulan lalu,1,ini sepertinya bekas sangat kecewa
1753,2097,Maspion Tower Fan TF-04 S,5,"pengiriman: ok 👍 
packing: ok 👍 
kondisi produk: ok 👍 
terima kasih. ",5 bulan lalu,1,pengiriman ok packing ok kondisi produk ok terima kasih
1754,2098,Maspion Panda Wajan 20 cm - Wok Penggorengan Stainless Steel,5,"bagus bgt,  tebal,  cocok bgt buat camping. . . ",5 bulan lalu,1,bagus bgt tebal cocok bgt buat camping
1755,2099,Maspion Dispenser Portable MD-15 PAS,5,"kondisi barang bagus.  semua aman.  air hot water sdh bs keluar.  kmrn salah pengoperasian,  jd air ga keluar hehehe. . . maaf ya",5 bulan lalu,1,kondisi barang bagus semua aman air hot water sdh bs keluar kmrn salah pengoperasian jd air ga keluar hehehe maaf ya
1756,2100,Maspion Turbine Fan 10 Inch TB-104,5,barang berfungsi baik.  packing cukup aman. ,5 bulan lalu,1,barang berfungsi baik packing cukup aman
1757,2101,Maspion Power Fan 20 Inch PW-2001 RC,5,"kipas datang dg selamat,  packing safe banget.  sesuai sebagai official store. ",5 bulan lalu,1,kipas datang dg selamat packing safe banget sesuai sebagai official store
1758,2102,Maspion Setrika EX-1010 Blackberry (Hitam),3,"padahal official store,  masa cuma dibungkus bubble wrap selapis.  apa krn harga barangnya murah ?",5 bulan lalu,1,padahal official store masa cuma dibungkus bubble wrap selapis apa krn harga barangnya murah
1759,2103,Maspion Wall Cabinet / Kotak Penyimpanan Kunci MC 12,5,rekomen 👍🏻,5 bulan lalu,1,rekomen
1760,2104,Maspion Setrika EX-1010 Blackberry (Hitam),5,"barang berfungsi dengan normal, terima kasih tokonya sudah amanah",5 bulan lalu,1,barang berfungsi dengan normal terima kasih tokonya sudah amanah
1761,2105,Maspion Mixer MT-1170,5,barang sesuai dan packing bagus,5 bulan lalu,1,barang sesuai dan packing bagus
1762,2106,Maspion Setrika HA-365 Hijab Series,5,barang sesuai dan packing bagus,5 bulan lalu,1,barang sesuai dan packing bagus
1763,2107,MASPION MEK-1802 KS ELECTRIC KETTLE TEKO LISTRIK STAINLESS STEEL 1.8 L,5,barang sesuai dan packing bagus,5 bulan lalu,1,barang sesuai dan packing bagus
1764,2108,"Maspion Desk Fan 9"" F-23 DE",5,"maspion mmg okkee banget. 
barang dtg dg slmt. . . 
berfungsi dgn baik. ",5 bulan lalu,1,maspion mmg okkee banget barang dtg dg slmt berfungsi dgn baik
1765,2109,Maspion Travel Cooker EX-3051 (1 Liter),5,berfungsi dengan baik,5 bulan lalu,1,berfungsi dengan baik
1766,2110,"Maspion Stand Fan 16"" EX-172 S (Exclusive)",4,"sesuai deskripsi,  packing baik,  tapi kayaknya ini produk refurbished.  lecet lumayan banyak di bagian stand bawahnya serta di badan tengah kipasnya.  tapi bagian blade,  mot. . .  ",5 bulan lalu,1,sesuai deskripsi packing baik tapi kayaknya ini produk refurbished lecet lumayan banyak di bagian stand bawahnya serta di badan tengah kipasnya tapi bagian blade mot
1767,2111,Maspion Stand Fan 18 Inch F'-1801 ST,5,"delivery times. .  manstab. .  
service. .  manstab. .  
package. .  manstab. .  
quality. .  we'll see. . ",5 bulan lalu,1,delivery times manstab service manstab package manstab quality well see
1768,2112,Maspion UCHIDA Dispenser EX-18 PAS (Putih-Biru),5,mantab alhamdulillah bs sering2 ngeteh di meja kerja,5 bulan lalu,1,mantab alhamdulillah bs sering ngeteh di meja kerja
1769,2113,MASPION MAGIC COM RICE COOKER MRJ 0623 BSSS (0.6L),4,"pengemasan baik.  hanya sayangnya tombol ""masak-hangat"" nya di pemakaian kedua langsung rusak,  tp msi berfungsi. ",5 bulan lalu,1,pengemasan baik hanya sayangnya tombol masakhangat nya di pemakaian kedua langsung rusak tp msi berfungsi
1770,2114,Maspion Dispenser Portable MD-15 PAS,4,tombol air panasnya macet. . ,6 bulan lalu,1,tombol air panasnya macet
1771,2115,Maspion Magic Cooker MRJ-1808 Stainless Steel,4,gatau salahnya dmna tp nasinya klo dibessokkan basi,6 bulan lalu,1,gatau salahnya dmna tp nasinya klo dibessokkan basi
1772,2116,"Maspion Box Fan 12"" EX - 2109 T ( EXCLUSIVE )",5,barang ori bergaransi & fungsi dgn baik ya,6 bulan lalu,1,barang ori bergaransi fungsi dgn baik ya
1773,2117,MASPION MAGIC COM RICE COOKER MRJ-1003 (1L),5,terima kasih,6 bulan lalu,1,terima kasih
1774,2118,Maspion Dispenser Portable MD-15 PAS,5,"packing aman,  barang sesuai deskripsi.  mantap",6 bulan lalu,1,packing aman barang sesuai deskripsi mantap
1775,2119,Maspion Multi Elektrik cooker MEC 1750,5,"barang sdh diterima,  belum di coba,  yakin aja dengan merk maspion ,  sudah order ke 2 semoga awet",6 bulan lalu,1,barang sdh diterima belum di coba yakin aja dengan merk maspion sudah order ke semoga awet
1776,2120,Maspion Stand Fan 16 Inch F-1625 RC,5,barang bagus dan pengiriman cepat,6 bulan lalu,1,barang bagus dan pengiriman cepat
1777,2121,Maspion Setrika EX-1010 Blackberry (Hitam),5,"barang original,  dapat garansi juga,  barang berfungsi dengan baik 👍",6 bulan lalu,1,barang original dapat garansi juga barang berfungsi dengan baik
1778,2122,Maspion Setrika EX-1010 Blackberry (Hitam),5,"barang original,  sdh dicoba dan berfungsi dng baik. 
pengiriman cepat",6 bulan lalu,1,barang original sdh dicoba dan berfungsi dng baik pengiriman cepat
1779,2123,MASPION AUTOMATIC IRON SETRIKA HA-390,5,"semoga awet,  tapi dus ada yg rusak sisi nya.  jnt nya jorok",6 bulan lalu,1,semoga awet tapi dus ada yg rusak sisi nya jnt nya jorok
1780,2124,Maspion Stand Fan 16 Inch F - 412 S,5,mantap bangwt,6 bulan lalu,1,mantap bangwt
1781,2125,Maspion Setrika EX-1010 Blackberry (Hitam),5,keren,6 bulan lalu,1,keren
1782,2126,Maspion Cup gudetama - Cangkir gelas Aluminium,5,material produk bagus kualitas produk bagus ukuran produk sesuai warna produk sesuai,6 bulan lalu,1,material produk bagus kualitas produk bagus ukuran produk sesuai warna produk sesuai
1783,2127,"Maspion Stand Fan 16"" EX-172 S (Exclusive)",5,"barangnya original,  bergaransi,  packing rapi dan aman tiba dg selamat.  pengiriman juga cepat. ",6 bulan lalu,1,barangnya original bergaransi packing rapi dan aman tiba dg selamat pengiriman juga cepat
1784,2128,Maspion Setrika HA 370,5,"barang sesuai harapan,  
recomended👍",6 bulan lalu,1,barang sesuai harapan recomended
1785,2129,Maspion Dispenser Portable MD-15 PAS,5,sudah diterima dengan baik,6 bulan lalu,1,sudah diterima dengan baik
1786,2130,Maspion Stockpot Enamel ECO Ceria 26 cm dengan Tutup Kaca dan Steamer,5,"material produk bagus
amaaan",6 bulan lalu,1,material produk bagus amaaan
1787,2131,Maspion Dusbin Pedal - Tempat Sampah Stainless Steel,3,"penyok parah,  tidak bisa susah bukanya ,  packing hanya pakai plastik tanpa bublewrap",6 bulan lalu,1,penyok parah tidak bisa susah bukanya packing hanya pakai plastik tanpa bublewrap
1788,2132,Maspion Keranjang Pakaian Hana Basket,5,"barang bagus, suka",6 bulan lalu,1,barang bagus suka
1789,2133,"MASPION DESK FAN F-20P 8""",5,good,6 bulan lalu,1,good
1790,2134,Maspion Setrika EX-1010 Blackberry (Hitam),5,barang berfungsi dengan baik,6 bulan lalu,1,barang berfungsi dengan baik
1791,2135,Maspion Panda Asoka Milkpan 14 cm - Panci Susu Stainless Steel,5,"packaging aman,  cepat sampai,  happy customer 👍  material produk bagus produk original kualitas produk bagus ukuran produk sesuai",6 bulan lalu,1,packaging aman cepat sampai happy customer material produk bagus produk original kualitas produk bagus ukuran produk sesuai
1792,2136,Maspion Desk Fan 12 Inch EF-30 P2,5,barang sesuai dengan harapan dan kebutuhan,6 bulan lalu,1,barang sesuai dengan harapan dan kebutuhan
1793,2137,Maspion Setrika EX-1010 Blackberry (Hitam),5,barang sudah sampai,6 bulan lalu,1,barang sudah sampai
1794,2138,Maspion Multi Elektrik Cooker 3510,5,sesuai pesanan 🙏🙏,6 bulan lalu,1,sesuai pesanan
1795,2139,Maspion Desk Fan 12 Inch EF-30 P2,5,original sesuai deskripsi,6 bulan lalu,1,original sesuai deskripsi
1796,2140,MASPION MAGIC COM RICE COOKER MRJ-1003 (1L),5,alhamdulillah pas sesuai pesanan,6 bulan lalu,1,alhamdulillah pas sesuai pesanan
1797,2141,Maspion Rice Com MRJ-0622 RDJM,1,"adminya slow respon barangnya penyok tidak ada respon , klo soal kualitas maspion tidak diragukan lg",6 bulan lalu,1,adminya slow respon barangnya penyok tidak ada respon klo soal kualitas maspion tidak diragukan lg
1798,2142,Maspion Stockpot Enamel ECO Ceria 26 cm dengan Tutup Kaca dan Steamer,5,mantappppp,6 bulan lalu,1,mantappppp
1799,2143,Maspion Stand Fan 16 Inch F - 412 S,5,"barang sesuai,  berfungsi dgn baik.  mudah2an awet",6 bulan lalu,1,barang sesuai berfungsi dgn baik mudahan awet
1800,2144,Maspion Dispenser Portable MD-15 PAS,5,mantaps mantaps,6 bulan lalu,1,mantaps mantaps
1801,2145,Maspion Beta Organiser Case - Tempat Alat Tulis Kantor,5,"barangnya bagus,  sesuai dengan deskripsi dan peruntukan. . ",6 bulan lalu,1,barangnya bagus sesuai dengan deskripsi dan peruntukan
1802,2146,"Maspion Power Fan 18"" PW- 450 D",5,kualitas produk bagus produk sesuai deskripsi packaging rapi & aman,6 bulan lalu,1,kualitas produk bagus produk sesuai deskripsi packaging rapi aman
1803,2147,Maspion Dusbin Pedal - Tempat Sampah Stainless Steel,2,"mungkin sesuai harga,  tapi harapan saya tidak penyok-penyok seperti ini. ",6 bulan lalu,1,mungkin sesuai harga tapi harapan saya tidak penyokpenyok seperti ini
1804,2148,Maspion Dispenser Portable MD-19 PAS,4,sedikit defect pada permukaan plastik kanan atas,6 bulan lalu,1,sedikit defect pada permukaan plastik kanan atas
1805,2149,Maspion Setrika HA - 110,5,sesuai pesanan 👍,6 bulan lalu,1,sesuai pesanan
1806,2150,Maspion panda signature mug ombre 8 cm - Cangkir gelas enamel,5,material produk bagus kualitas produk bagus warna produk sesuai ukuran produk sesuai,6 bulan lalu,1,material produk bagus kualitas produk bagus warna produk sesuai ukuran produk sesuai
1807,2151,Maspion econopack 6 pcs dessert fork - Garpu stainless steel,5,material produk bagus kualitas produk bagus ukuran produk sesuai produk sesuai,6 bulan lalu,1,material produk bagus kualitas produk bagus ukuran produk sesuai produk sesuai
1808,2152,Maspion Wajan 40 cm with Tempura Rack - Penggorengan Stainless Steel,5,material produk bagus kualitas produk bagus produk original ukuran produk sesuai. ,6 bulan lalu,1,material produk bagus kualitas produk bagus produk original ukuran produk sesuai
1809,2153,Maspion Box Fan 12 Inch JF-2101 T,5,"barang original ukuran sesuai,  kaget awal nya ga nyala nunggu berapa detik baru nyala,  semoga awet",6 bulan lalu,1,barang original ukuran sesuai kaget awal nya ga nyala nunggu berapa detik baru nyala semoga awet
1810,2154,Maspion new prisma set - peralatan masak anti lengket,5,produk original ukuran produk sesuai kualitas produk bagus material produk bagus,6 bulan lalu,1,produk original ukuran produk sesuai kualitas produk bagus material produk bagus
1811,2155,Maspion Wajan Princess set 30cm + frypan 22cm - Free Spatula,4,material produk bagus kualitas produk bagus sayang spatula nya pelastik,6 bulan lalu,1,material produk bagus kualitas produk bagus sayang spatula nya pelastik
1812,2156,Maspion Econopack 6 pcs Dessert Spoon - Sendok Stainless Steel,5,material produk bagus kualitas produk bagus ukuran produk sesuai,6 bulan lalu,1,material produk bagus kualitas produk bagus ukuran produk sesuai
1813,2157,Maspion Setrika HA - 110,5,mantap,6 bulan lalu,1,mantap
1814,2158,Maspion Penggorengan Wonder Wok 36 Cm - Penggorengan Besi Antilengket,5,murah,6 bulan lalu,1,murah
1815,2159,Maspion Dispenser Portable MD-19 PAS,5,"mantab barangy bagus sesuai dengan pesanan,  trims kk 👍🏻",6 bulan lalu,1,mantab barangy bagus sesuai dengan pesanan trims kk
1816,2160,Maspion Wall Cabinet / Kotak Obat MC 11,5,produk berkualitas,6 bulan lalu,1,produk berkualitas
1817,2161,Maspion Multi Elektrik cooker MEC 1750,5,berfungsi baikkk,6 bulan lalu,1,berfungsi baikkk
1818,2162,Maspion Stand Fan 16 Inch F - 412 S,5,barang mantap.  kirimnya cepet.  anginnya kenceng.  semoga awet,6 bulan lalu,1,barang mantap kirimnya cepet anginnya kenceng semoga awet
1819,2163,Maspion Hand Sprayer 8 Liter,5,"produk original. . . 
harga murah. . . . 

thanks seller",6 bulan lalu,1,produk original harga murah thanks seller
1820,2164,Maspion Ventilating Fan 140 MM + Fitting lamp MV-1401 L,5,sesuai,6 bulan lalu,1,sesuai
1821,2165,Maspion Setrika HA - 110,5,cepat panas,6 bulan lalu,1,cepat panas
1822,2166,MASPION MAGIC COM RICE COOKER MRJ 0623 BSSS (0.6L),5,bagus.  sesuai deskripsi.  pengiriman aman.  packing super safety.  rekomen bgt buat km anak kosan yg butuh barang bagus tp terjangkau.  mudah2an awet. ,6 bulan lalu,1,bagus sesuai deskripsi pengiriman aman packing super safety rekomen bgt buat km anak kosan yg butuh barang bagus tp terjangkau mudahan awet
1823,2167,Maspion Box Fan 14 Inch JF-1403,5,"lumayan besar,  beli yg ke 3 buat hadiah sodara pindahan rumah",6 bulan lalu,1,lumayan besar beli yg ke buat hadiah sodara pindahan rumah
1824,2168,Maspion Toples Seal Pack Max Plus Kapasitas 600ml,5,"bagus bahan y,  dgn hrga murah meriah ini sich keren bngt. .  sy pakai cocok y buat bawa sepotong ikan mas,  krn klw 1 ekor engga muat.  lebih cocok buat porsi 2 telor balado. . . .  ",6 bulan lalu,1,bagus bahan dgn hrga murah meriah ini sich keren bngt sy pakai cocok buat bawa sepotong ikan mas krn klw ekor engga muat lebih cocok buat porsi telor balado
1825,2169,Maspion Setrika EX-1010 Blackberry (Hitam),5,barang sampai dengan selamat.  lumayan kecil utk ukuran seterika dan panasnya menurut saya kurang padahal sudah disetting panas paling maximal.  ada harga ada kualitas.  heh. . .  ,6 bulan lalu,1,barang sampai dengan selamat lumayan kecil utk ukuran seterika dan panasnya menurut saya kurang padahal sudah disetting panas paling maximal ada harga ada kualitas heh
1826,2170,Maspion Multi Elektrik Cooker 3510,5,berfungsi dengan baik,6 bulan lalu,1,berfungsi dengan baik
1827,2171,Maspion Setrika HA - 110,5,berfungsi dengan baik,6 bulan lalu,1,berfungsi dengan baik
1828,2172,MASPION MAGIC COM RICE COOKER MRJ 0623 BSSS (0.6L),5,barang bagus,6 bulan lalu,1,barang bagus
1829,2173,Maspion Setrika EX1000,4,"produk berfungsi,  tapi bagian penyangga belakang patah.  mungkin karena kemasan tidak aman atau kurir nya main lempar ke teras rumah. ",6 bulan lalu,1,produk berfungsi tapi bagian penyangga belakang patah mungkin karena kemasan tidak aman atau kurir nya main lempar ke teras rumah
1830,2174,Maspion Hand Mixer MT - 1150,5,pelayanannya ok dan packingnya rapih sehingga aman. ,6 bulan lalu,1,pelayanannya ok dan packingnya rapih sehingga aman
1831,2175,Maspion Exhaust Fan MV-250 NEX,5,"packing rapi
pengiriman cepat
semoga awet",7 bulan lalu,1,packing rapi pengiriman cepat semoga awet
1832,2176,"Maspion Ceiling Exhaust Fan 10"" CEF - 25",5,"packing rapi
pengiriman cepat
semoga barangnya awet",7 bulan lalu,1,packing rapi pengiriman cepat semoga barangnya awet
1833,2177,Maspion Dispenser Portable MD-19 PAS,5,"thanks barang sudah datang. . . 
review seller: seller ramah,  responsif dan informatif saat diskusi. 
review proses: proses cepat dan pengiriman sesuai pilihan ekspedisi. 
rev. . .  ",7 bulan lalu,1,thanks barang sudah datang review seller seller ramah responsif dan informatif saat diskusi review proses proses cepat dan pengiriman sesuai pilihan ekspedisi rev
1834,2178,Maspion Multi Elektrik cooker MEC 2750,5,"berfungsi dengan baik,  semoga awet",7 bulan lalu,1,berfungsi dengan baik semoga awet
